location,tp_kharif_mean,tp_kharif_std,e_kharif_mean,e_kharif_std,swvl1_kharif_mean,soil_air_diff_kharif_mean,soil_air_diff_kharif_std,runoff_ratio_kharif_mean,e_rabi_mean,e_rabi_std,swvl1_rabi_mean,swvl1_rabi_std,soil_air_diff_rabi_mean,soil_air_diff_rabi_std,runoff_ratio_rabi_mean,tp_zaid_mean,e_zaid_mean,e_zaid_std,swvl1_zaid_std,soil_air_diff_zaid_mean,runoff_ratio_zaid_mean,tp_kharif_fraction,t2m_amplitude,t2m_peak_sin,t2m_peak_cos,GDD_kharif,GDD_rabi,heat_months_30C,heat_months_35C,humidity_variability,swvl1_amplitude,swvl1_stability,soil_moisture_seasonality,cvh,water_retention_index,humidity_stress_index,cluster,state,district
Assam_Golaghat,0.4478679383707155,0.064069784552116,-0.1051004914455309,0.0037223111814088,0.4821188181249999,0.1374444791666462,0.0441305199660951,0.7173104078504993,-0.0641899293392876,0.0168218143960226,0.3738518666666666,0.0371935337417748,-0.3427456250000062,0.1971823284258729,0.9143859584171412,0.2124854116203398,-0.0889388553381042,0.017795475365951,0.033959893065564,-0.0491631250000068,0.3765255482010322,0.6269787679532967,12.159784583333362,-0.8660254037844385,-0.5000000000000004,72.4327391666668,40.77915583333345,0,0,0.7468084872163412,0.147288215,0.305501900076865,0.1082669514583333,0.32832235,-0.0788104383773732,4.877683080296448,1,Assam,Golaghat
Assam_Hailakandi,0.3756547610488875,0.0460729033254245,-0.1078991733690296,0.0017723659659312,0.4258490239583333,0.066581354166658,0.0381551206202185,0.6178987855220675,-0.0757149111571682,0.0162211009458206,0.3115446339583333,0.0481882476684361,-0.4838692708333383,0.2596989237331281,1.1331904909350805,0.1546691349877467,-0.0934930816025977,0.019074617821608,0.0576977472766804,-0.3088611458333474,0.2666406753940591,0.6374219775147242,10.921523750000006,-0.8660254037844385,-0.5000000000000004,72.66660541666675,45.47913416666677,0,0,1.322917487032565,0.17912239875,0.420624185268829,0.1143043899999999,0.7046377,-0.0881023238031407,2.900128607776835,1,Assam,Hailakandi
Assam_Hojai,0.3525892499019392,0.0415050458473306,-0.1142828426454797,0.0050721312972416,0.4809162328125,0.3785988541666825,0.1136560650390911,0.5832706228997157,-0.0679467177784923,0.0164775377605151,0.3726651960416666,0.0435621067450915,0.5955338541666464,0.0852349652301001,1.073477026873798,0.1226663633350046,-0.0911376815856783,0.0190230339474469,0.0481531416165101,0.5552868750000073,0.2109553932761307,0.6737550674836155,12.352447083333288,-0.8660254037844385,-0.5000000000000004,74.00847000000005,41.37000166666678,0,0,1.1783308109852089,0.1626142733333333,0.3381342991529535,0.1082510367708333,0.31965825,-0.1056420923624007,2.953025119970788,1,Assam,Hojai
Assam_Jorhat,0.3982187995813243,0.0576032630305211,-0.1087574804478207,0.0035668496909937,0.4870187577083333,0.2417332291666696,0.0587239849621955,0.6878612180003871,-0.0627751558410333,0.0184302004886292,0.3753845695833333,0.0398933602836355,-0.1860278125000007,0.1870579045685452,1.083280709291928,0.1738327822249629,-0.0907713612929606,0.0205511605287408,0.0364754413922495,0.0668082291666536,0.27522674600296,0.6428914333411909,12.220427500000028,-0.8660254037844385,-0.5000000000000004,73.64698250000009,41.862633333333406,0,0,0.664960832836437,0.1536603808333334,0.315512243422373,0.1116341881249999,0.31321216,-0.1113294047203334,5.378108902165273,1,Assam,Jorhat
Assam_Kamrup,0.5448981605683609,0.094979601295087,-0.1035810742978355,0.0033921365476191,0.4892425092708333,0.2988428124999984,0.0691803924786909,0.7794010755896166,-0.0673836770923419,0.0173862131284183,0.3608753837499999,0.0446810844949573,0.1665802083333289,0.0991138120939,1.1774885481683206,0.145770645853948,-0.0856490550601543,0.0183211460690585,0.0579715799849518,0.4098407291666461,0.2172172203683477,0.7321073757481003,11.946905416666652,-0.8660254037844385,-0.5000000000000004,72.27993250000009,41.94500583333343,0,0,1.4872276353414222,0.1768168220833333,0.3614093598425472,0.1283671255208333,0.34193605,-0.1241790066164437,2.707687544265465,1,Assam,Kamrup
Assam_Kamrup Metro,0.5759439601194268,0.1219508285453248,-0.1016679818664366,0.0039392101549411,0.49462356625,0.4129576041666638,0.0318188207148189,0.7769189219248359,-0.0659587680129333,0.0180162696322131,0.3720888258333333,0.0449272934747748,-0.1327317708333453,0.1866838547419109,1.0758598901238836,0.1065442015751613,-0.0741600547529135,0.0162810884003198,0.0503534871902043,0.3656382291666915,0.1571203991388406,0.7861940398057947,11.495337083333313,-0.8660254037844385,-0.5000000000000004,71.19763208333347,41.931547083333385,0,0,1.658942689629463,0.1889998554166667,0.3821084726099355,0.1225347404166666,0.42961466,-0.1069707288162084,2.419245411891365,1,Assam,Kamrup Metro
Assam_Karbi Anglong,0.4167251092731021,0.0457078945969568,-0.1102844644750196,0.0039162230759028,0.4847691837499999,0.0871805208333427,0.0597770132627818,0.688798826696486,-0.0692256884649395,0.0165155243718062,0.383047388125,0.0399440212066868,-0.218164791666652,0.1686807611480104,0.8714108022080274,0.2174278700313152,-0.0931446066436667,0.019701756333501,0.0423945829390398,-0.0706332291666598,0.3589779284269329,0.6026228057287656,11.931918749999966,-0.8660254037844385,-0.5000000000000004,70.26203708333338,38.87949458333338,0,0,1.0166008162434297,0.13882833125,0.2863802731355033,0.1017217956249999,0.8124032,-0.0830826664732412,3.407351635383709,1,Assam,Karbi Anglong
Assam_Karimganj,0.4063497653163115,0.0602168753648244,-0.1090315643450593,0.0025216359388343,0.4419643758333333,0.297913749999978,0.058402780815152,0.6684952838466756,-0.0760911106590355,0.0169268388589354,0.3156147877083333,0.0509201596716936,-0.0585481250000015,0.1923354537805034,1.20877291675834,0.1950945146504636,-0.0958780799871115,0.0203210336109385,0.0626331101973306,0.174961354166669,0.2945669019776743,0.6154910493273806,10.99562416666663,-0.8660254037844385,-0.5000000000000004,73.76974750000011,46.7085554166668,0,0,1.2243058850250903,0.1837731183333333,0.4158097991197258,0.126349588125,0.4946142,-0.0941223281165131,3.1632363835428112,1,Assam,Karimganj
Assam_Kokrajhar,0.6587705840453661,0.1376094324951167,-0.0947859714142395,0.0038978648693138,0.4277812201041667,0.0848862500000109,0.0730449655873403,0.8195861219363988,-0.0635717924875885,0.0183413661573168,0.2607265765625,0.0542304906020986,0.1143662499999891,0.0411371271390243,2.004308738250827,0.1924567459453403,-0.0806546876823024,0.0209414166378407,0.0706738872195907,0.1624912499999879,0.3057711003713434,0.7292407893665286,11.931161666666696,-0.8660254037844385,-0.5000000000000004,71.87702750000005,41.23006041666673,0,0,1.5850125414927791,0.2167063983333334,0.5065823092480881,0.1670546435416667,0.5134609,-0.0841662854757554,2.743124544233378,8,Assam,Kokrajhar
Assam_Lakhimpur,0.3868903948168736,0.0673036761376869,-0.1068916925020553,0.0037474745732787,0.446878148125,0.4094896875000273,0.0722832019956364,0.722040467064242,-0.0646915710506921,0.018411411384374,0.3202000091666667,0.0383152796922242,0.1541333333333199,0.1477362966881143,1.0020109369086152,0.2094868131243856,-0.0870886095787378,0.0204648714184027,0.0414790150640814,0.2145532291666825,0.3841590858603579,0.6013885341746749,12.234466666666664,-0.8660254037844385,-0.5000000000000004,70.33921875000004,38.56013666666678,0,0,0.7508499260519275,0.1681552154166666,0.3762887402801144,0.1266781389583333,0.3410559,-0.1241241080613091,4.738323216443559,1,Assam,Lakhimpur
Assam_Majuli,0.3956214909461171,0.0611087437768698,-0.112890541461335,0.0035051836758279,0.4779640670833333,0.4546691666666476,0.0731294426131588,0.6905452124203307,-0.0636868682013299,0.0200256606468986,0.3543765301041666,0.0400098126909343,0.0984164583333324,0.2139363476692224,1.1654373922605752,0.1879862509643619,-0.0910436788047566,0.0227284174540293,0.0428027970401859,0.2389292708332959,0.2858464405448183,0.6318948057324754,12.216676666666672,-0.8660254037844385,-0.5000000000000004,74.86647833333348,43.20893333333345,0,0,0.7447537052890582,0.1659162033333333,0.3471311229436118,0.1235875369791666,0.2600196,-0.1179951350790248,5.004284009261126,1,Assam,Majuli
Assam_Marigaon,0.5234010891435901,0.0910439163251074,-0.1083235186961245,0.0032368091313449,0.4930657460416666,0.5566473958333233,0.0848614893719218,0.745478280704242,-0.0684172478383212,0.019309693497226,0.3744215970833333,0.0432708555977115,0.2917028125000058,0.1699825463521247,1.0104206052564777,0.1417603875456733,-0.0869288953435897,0.0210593433565781,0.0555203568506574,0.5690841666666415,0.1631204906568327,0.7293440119318412,11.575820833333353,-0.8660254037844385,-0.5000000000000004,73.47263625000011,44.025568750000105,0,0,1.4236759571861552,0.1649453266666667,0.3345300864861295,0.1186441489583333,0.07128836,-0.1128941936774021,2.7974893642340253,1,Assam,Marigaon
Assam_Nagaon,0.5270172690652544,0.0770411023982831,-0.1084951414110642,0.0027643131408659,0.4904713313541666,0.4342197916666919,0.0707020655691108,0.7487050757600027,-0.0686525933997471,0.0185352341854698,0.366193824375,0.0459801790773311,0.1960657291666621,0.144340068055311,1.1432008922657486,0.1839212542616526,-0.0917262003179833,0.0207095994935647,0.0539087333187157,0.3824613541666792,0.245166273064067,0.6890446736858938,11.795777500000042,-0.8660254037844385,-0.5000000000000004,73.8039741666667,43.371888750000096,0,0,1.2290378389078749,0.1663589658333333,0.3391818342858584,0.1242775069791666,0.22995526,-0.1002422335879812,3.1218631906869443,1,Assam,Nagaon
Assam_Nalbari,0.4690551288319208,0.083127542807195,-0.1104167305359926,0.0039301048190934,0.44650559,0.4562777083333458,0.1068904155469918,0.7328744563637425,-0.0670864453726001,0.0209713495939962,0.2933907788541666,0.0498534895395089,0.7151468750000163,0.0670677905509058,1.8183286483011465,0.1918483104559527,-0.0886517080859144,0.0254993587142412,0.072480427202517,0.6925536458333426,0.2272686064830503,0.666892295419311,12.125427083333363,-0.8660254037844385,-0.5000000000000004,74.5547370833334,43.61317291666671,0,0,1.536023540120612,0.1993600704166667,0.4464895286454682,0.1531148111458333,0.0377037,-0.1112876334377762,2.8554691090127924,8,Assam,Nalbari
Assam_Sivasagar,0.4200170840291927,0.0585408325737123,-0.1091423317217654,0.0028154406493885,0.4867506809374999,0.3762486458333427,0.0698950760647989,0.7190925009544357,-0.0642319307771685,0.0185528816024483,0.3856233117708333,0.0372122107762174,-0.0609251041666851,0.2297533144038357,0.9656161356419964,0.1931855351061433,-0.0935440076500525,0.0209771376635476,0.0331982175992844,0.1201335416666751,0.3058424019843678,0.6296188156690792,12.211905000000002,-0.8660254037844385,-0.5000000000000004,73.68300916666675,41.81509333333349,0,0,0.6061866643119642,0.1417692295833333,0.2912563559444447,0.1011273691666666,0.45280233,-0.119211380690203,5.804115689696131,1,Assam,Sivasagar
Assam_Sonitpur,0.4614861555892275,0.075461543353527,-0.0958587323742297,0.0015893591578449,0.4496325302083333,-0.102468541666667,0.0228494883742919,0.7512400527122944,-0.0646629330197658,0.0179647817570774,0.3068846529166666,0.0508834319497907,-0.2349918750000057,0.035441753725833,1.2955465764403915,0.1815377502559081,-0.0795566072204867,0.0198955004627052,0.0576984568462121,-0.0105302083333356,0.298659087725364,0.666092102187005,12.03162791666665,-0.8660254037844385,-0.5000000000000004,70.05070000000012,38.90017833333343,0,0,1.3480229202445193,0.1902222458333333,0.4230615737371037,0.1427478772916666,0.5819965,-0.0977601798242901,3.151473065565706,1,Assam,Sonitpur
Assam_South Salmara Mancachar,0.3867242890652657,0.0647910759270267,-0.1096728010767643,0.003986011791705,0.4028617897916666,0.4031990625000077,0.1194401076737901,0.6904258638400573,-0.0717108026765344,0.0195349432756799,0.2332778647916666,0.0627275781800107,0.5169607291666694,0.0770444550583655,3.020242692737024,0.1962592317791328,-0.0970311805698049,0.0230072361469025,0.0892533237840959,0.5981580208333241,0.3282133836696346,0.6126358284490647,11.818370416666651,-0.8660254037844385,-0.5000000000000004,75.10336541666675,45.88200333333344,0,0,1.5176529714609572,0.2266496166666667,0.5625989418948737,0.169583925,0.432005,-0.1314813570404509,2.716627984725086,8,Assam,South Salmara Mancachar
Assam_Tamulpur,0.4556449254838904,0.1069130925799041,-0.0949345839690066,0.0025544391735471,0.3727558721875,0.1360267708333253,0.0640765618688601,0.7820841000889086,-0.0585179157860692,0.019834943113339,0.216145308125,0.0470990110784647,0.0388453125000154,0.0563888372110222,1.8842118195978783,0.1821705868939412,-0.0765531791015139,0.0233678264177666,0.0653419264036169,0.2539201041666814,0.2360310771228204,0.6733277261531048,12.256215833333384,-0.8660254037844385,-0.5000000000000004,69.25333875000013,37.323898333333375,0,0,1.550152381656852,0.2019798845833333,0.5418556745948067,0.1566105640625,0.6365916,-0.1219742032922732,2.9066343023680004,8,Assam,Tamulpur
Assam_Tinsukia,0.369196188932013,0.060881838846506,-0.1030443041284645,0.0027053431235944,0.4829956782291666,0.2058339583333293,0.0467557095820004,0.6826017987793964,-0.0616756261151748,0.018006716822933,0.3785947958333333,0.0347436283584294,-0.322002916666662,0.1967514545764654,0.838725042844266,0.1851039559272369,-0.0864190337476125,0.0208051280835782,0.0288503963886032,-0.0766308333333256,0.3513166025679626,0.6129792868689871,11.691026249999991,-0.8660254037844385,-0.5000000000000004,72.05174166666677,40.86237666666671,0,0,0.9997996311537778,0.1464252320833333,0.3031605430097844,0.1044008823958333,0.7997409699999999,-0.0995697623374444,4.250331411447345,1,Assam,Tinsukia
Assam_Udalguri,0.4545985039100438,0.0876017665982621,-0.0956965426642757,0.0024094494030739,0.4644187054166666,-0.1534887500000223,0.0505847435244135,0.7905699661369542,-0.0629294765749363,0.0178767848998265,0.3290173374999999,0.0445333458035043,-0.2649779166666519,0.074680538438337,1.276571322113147,0.1711067289152196,-0.0798179582949765,0.019863102166106,0.0549187058239935,-0.1507922916666615,0.2673036704807405,0.6778066710469619,12.093545833333335,-0.8660254037844385,-0.5000000000000004,68.81913875000015,37.526761250000106,0,0,1.4191226993749766,0.17495280875,0.3767135274903194,0.1354013679166666,0.45941788,-0.1460900948957285,2.9516264071665863,1,Assam,Udalguri
Assam_West Karbi Anglong,0.4916513339315618,0.0709723441660582,-0.1034372115561078,0.0034727609745364,0.4903180758333333,0.2399358333333339,0.066068389452182,0.747471404138625,-0.0655851606158344,0.0158391565416415,0.3992140135416666,0.0380325129238988,0.0977060416666546,0.1086114373615087,0.79724896507487,0.155955425929278,-0.0856254772224928,0.0186689867710167,0.0449340319663513,0.1978561458333274,0.2737880718860853,0.6826312534056551,11.932264999999973,-0.4999999999999997,-0.8660254037844388,67.31046416666675,35.72485791666679,0,0,1.1859306090270667,0.1329070787499999,0.2710629799321881,0.0911040622916666,0.8993553,-0.1010361534074128,2.8492988848516334,1,Assam,West Karbi Anglong
Bihar_Araria,0.3774260415181439,0.0441365656727824,-0.11026535678684,0.0033162910811391,0.3970229679166666,0.6821219791666664,0.1045499997830295,0.4798908934521089,-0.0639096874874666,0.0223206767855512,0.2219314405208332,0.0542208114373333,1.206954583333328,0.1165794452349991,4.734603587854204,0.0765290672981694,-0.0733877112167343,0.0154764125266308,0.0465048182842087,1.299588958333345,0.2687521383824867,0.7741124118953087,12.80840999999998,-0.8660254037844385,-0.5000000000000004,75.9811695833335,43.50887000000012,0,0,2.627833491407862,0.2356947191666667,0.5936551237915737,0.1750915273958333,0.09328291,0.0123502858322686,2.1394660742288587,8,Bihar,Araria
Bihar_Arwal,0.2471412232310588,0.05343944132031,-0.1094392198477482,0.0127583035848625,0.3503415587499999,1.2668505208333445,0.4305930672532958,0.1927539816943538,-0.0668118934033069,0.0243467315823901,0.2138093974999999,0.0393636257233723,1.2452968750000224,0.0833188557530802,3.70199420144718,0.0172239323273134,-0.0685325111565663,0.0062311140015623,0.0132156489398164,1.5329576041666542,0.2957590984974364,0.860133448457814,17.321800833333384,0.4999999999999999,-0.8660254037844387,81.39787708333341,40.73124333333334,4,0,4.040256737667148,0.2402155979166667,0.6856611552844121,0.13653216125,0.012306758,-0.0446822040892245,1.857987833854534,9,Bihar,Arwal
Bihar_Aurangabad,0.2387860051191334,0.0531748228159354,-0.1086415386380394,0.0111056077817712,0.3465343739583333,1.0453480208333303,0.3395758685265188,0.1797138208111272,-0.0671062219735176,0.0223697770048621,0.2107926809374999,0.0390270679177514,0.8274606249999863,0.0455125673601812,2.218492388232812,0.0154179514424085,-0.070364413451898,0.0082584752464494,0.0125220074116518,1.0710108333333466,0.2568799960637979,0.8596543775685405,17.218669166666643,0.4999999999999999,-0.8660254037844387,80.01360125000014,40.48253416666677,3,0,4.250580888743216,0.2409577275,0.695335717342062,0.1357416930208333,0.1109922,-0.0657431662118513,1.831257345298917,11,Bihar,Aurangabad
Bihar_Banka,0.2478971228507968,0.0335627635451231,-0.1052211772184818,0.0050262369994826,0.3719736188541667,0.7041251041666641,0.1596413010368352,0.2332357080964244,-0.0672233516136959,0.0190697110847095,0.2415213276041666,0.0476945728461736,0.6493912499999936,0.0580806580737057,2.1181894752349324,0.0409421663276626,-0.0794337526822345,0.0092978419521274,0.0224778440530038,0.6779927083333348,0.2518118709846801,0.7792461482768638,14.803616250000005,1.2246467991473532e-16,-1.0,77.35365458333342,41.36233875000016,2,0,2.830551621099064,0.2241838108333333,0.602687393595042,0.13045229125,0.3820924,-0.0249963322115925,2.138920924499851,4,Bihar,Banka
Bihar_Begusarai,0.261238446367012,0.0460279678398637,-0.1096790502391133,0.0074523880061628,0.3673878772916666,1.0347239583333163,0.3544084494386101,0.2438180308236365,-0.0688568228676254,0.0194878464207741,0.2304335532291666,0.0475984282914953,1.1542593749999952,0.1144140991831008,6.825094906098786,0.031829794684469,-0.0794362568703944,0.0069244330112828,0.0168664490726181,1.379678333333331,0.3223590986796872,0.815807900921139,15.384872083333336,1.2246467991473532e-16,-1.0,80.09000291666683,42.78078083333344,4,0,2.9164532847526714,0.2341677920833333,0.63738573468887,0.1369543240625,0.0438627339999999,-0.0494257228749539,2.113348529830529,9,Bihar,Begusarai
Bihar_Bhagalpur,0.2667062505934154,0.0314317659768464,-0.1099029174996151,0.0055278557100862,0.3768734516666666,0.7099976041666878,0.1756820925094782,0.2671267170438048,-0.0690370816482754,0.0190154729510142,0.2332454160416666,0.0509319745168818,0.7654021875000154,0.0730706715866571,4.825058686551125,0.0451463295004022,-0.0837320993911513,0.0091003937562576,0.0260462305819697,0.9030922916666526,0.288421271806669,0.7823376863139311,14.297335833333308,1.2246467991473532e-16,-1.0,78.6628091666667,43.541787916666806,2,0,2.432119338531483,0.2227206958333333,0.5909694483609398,0.143628035625,0.30901185,-0.0376309004779381,2.3068856352765565,9,Bihar,Bhagalpur
Bihar_Bhojpur,0.2543081436087959,0.0564187099141707,-0.1098561316490909,0.0102791224215522,0.3538360551041666,1.179909583333341,0.4202866124299204,0.2326106947094636,-0.0670652498920388,0.023068597778419,0.2159618783333333,0.0389223899179899,1.21876468749997,0.0971506652416214,6.034951305520978,0.0173947129730269,-0.0747345518963507,0.0078629120219478,0.0130722083063252,1.4357827083333348,0.3531985948717575,0.8681401314038018,16.996271666666644,0.4999999999999999,-0.8660254037844387,81.35389750000007,41.02941791666683,4,0,3.715909323220059,0.2395490245833333,0.6770056955128892,0.1378741767708333,0.0048758304,-0.0916968884219187,1.922260640975971,9,Bihar,Bhojpur
Bihar_Buxar,0.2539109119437246,0.0575243205623942,-0.1087256888373909,0.0112749353297406,0.3523444447916666,1.1655687499999914,0.4190759110724898,0.2373394456843886,-0.0666233585676914,0.0230697653462215,0.2143590155208333,0.0370612408295265,1.206271354166674,0.1105644181360414,5.961797599453173,0.0152620591892808,-0.0733812695786278,0.0073012999885863,0.0115922424554177,1.396135312500007,0.3756066909561696,0.8758464581588297,17.373472083333354,0.4999999999999999,-0.8660254037844387,81.5426341666668,40.53283875000005,4,0,3.859394375486415,0.2380392741666667,0.6755868516883075,0.1379854292708332,8.216271000000001e-05,-0.0953158339350386,1.8951599180711785,9,Bihar,Buxar
Bihar_Darbhanga,0.2946865631189818,0.0503387012996438,-0.1083162958335984,0.0080402589684702,0.3721015797916666,1.0334331249999875,0.3207892853015494,0.2905458207937138,-0.0654185390073203,0.0228209182731845,0.2243602202083333,0.0484787299574364,1.3604792708333378,0.1233100432610562,6.327062357282275,0.0387754055572599,-0.0703098233849837,0.0076607335019941,0.0210569003832748,1.5272662499999967,0.319810823772302,0.8167695831822395,14.848842916666683,1.2246467991473532e-16,-1.0,78.8919912500001,42.39220375000008,3,0,3.083692348347988,0.2333947958333333,0.6272340901213241,0.1477413595833333,0.0031675308,0.0330465016137984,2.050574828304803,9,Bihar,Darbhanga
Bihar_Gaya,0.2304422099065655,0.0471571122137123,-0.1059315577488935,0.010999946237885,0.3451943009375,0.9617798958333452,0.3134042596766178,0.1697388426478457,-0.0660270584109335,0.0208567416088218,0.2152118283333333,0.0399335475141676,0.8258983333333418,0.0860044475982561,1.4577662863927898,0.0182224092421325,-0.0679469024665497,0.0059951335280867,0.0135428706443327,0.9787848958333284,0.2136076844942696,0.8449627425940776,17.085880416666726,0.4999999999999999,-0.8660254037844387,79.42830208333339,40.38658625000005,3,0,4.21675011832256,0.23815265,0.6899089856153776,0.1299824726041666,0.10062007,-0.0494007112967733,1.8533882590153483,4,Bihar,Gaya
Bihar_Gopalganj,0.2853168801326925,0.0623435471384051,-0.1093134620605268,0.0086490759264209,0.3660435260416666,1.0275025000000255,0.3961241225833777,0.2986098545118122,-0.0631180017492927,0.0227931042500631,0.2126907583333332,0.0397819148614984,1.3779780208333534,0.1423504104925218,7.295452417629388,0.0270972029647632,-0.0708342077693183,0.0096911183495212,0.0130150366373563,1.517526041666656,0.2945444242791037,0.8567153148631507,16.240667916666666,1.2246467991473532e-16,-1.0,79.81990708333336,40.783640416666685,3,0,3.5564467297438456,0.2373038862499999,0.6482941764225814,0.1533527677083333,0.004945103,-0.0290588427574138,1.944668754705948,9,Bihar,Gopalganj
Bihar_Jamui,0.2391264079972946,0.0400349605563305,-0.1073847759956454,0.0060226957622822,0.3630684166666666,0.7855176041666709,0.2071954733197,0.1878081244466128,-0.0692499844032377,0.0202666737687907,0.2346346873958333,0.0457555746829859,0.6691476041666675,0.0813545824559369,1.703264876204627,0.0342237159823295,-0.0761763430527934,0.0081037332602236,0.0180907247572325,0.7461097916666688,0.2369732415028939,0.7902632599234668,15.407037083333364,0.4999999999999999,-0.8660254037844387,76.70820708333338,39.907201666666765,3,0,3.340611632357826,0.2314538420833334,0.6374937379800549,0.1284337292708333,0.23005423,-0.0232964690080008,1.958664781759448,4,Bihar,Jamui
Bihar_Jehanabad,0.2428304499723405,0.052689912906099,-0.1089123673955327,0.0126801701527037,0.3511935080208333,1.2307688541666837,0.4184378519030282,0.1828380918701837,-0.0670425484483226,0.0229708098812456,0.2180793119791666,0.040453021201639,1.251285520833321,0.089593725155672,3.440720182108575,0.0193186549749383,-0.0699395242251435,0.0053049125593262,0.0136704609610204,1.4777944791666755,0.2952002200456188,0.8491730313303979,17.10811458333336,0.4999999999999999,-0.8660254037844387,81.26771166666674,40.883555833333446,4,0,3.864998116039373,0.2376528112500001,0.6767004680391251,0.1331141960416667,0.029024111,-0.0427258328205738,1.8928146218502937,9,Bihar,Jehanabad
Bihar_Kaimur (Bhabua),0.2451305344948195,0.0608427075781347,-0.1054504983646134,0.0109630625702701,0.3465805470833333,1.0978342708333315,0.3602614242959949,0.2319558318517517,-0.0666696019713222,0.022440837459762,0.2118909092708333,0.0368083401684489,0.9160078125000268,0.0355397988596231,1.6877590701867105,0.0163060989988089,-0.0715127582758819,0.0083623822140971,0.0133266116762449,1.0956122916666828,0.2311762177608274,0.8647586965168245,17.29344500000002,0.4999999999999999,-0.8660254037844387,79.23135666666678,40.10148416666669,3,0,4.339047708657814,0.2432745108333334,0.7019277708475641,0.1346896378125,0.06784059,-0.0914311056115605,1.847118070323979,11,Bihar,Kaimur (Bhabua)
Bihar_Katihar,0.3060432971348442,0.0261547242505962,-0.1110958661835562,0.0043803421808948,0.3901403658333333,0.7495952083333322,0.1233741979937424,0.3828168110873964,-0.0683512112664174,0.0203880874751467,0.2339504755208332,0.0527852975118528,1.126855208333339,0.0974347550725558,5.994045247660031,0.0666452218927606,-0.0820985205549125,0.0107148628613016,0.0410872536860962,1.2039895833333247,0.2885755223103102,0.751189986010137,13.15705041666672,1.2246467991473532e-16,-1.0,77.52211125000008,44.43467250000003,0,0,2.313459499305638,0.2257941383333334,0.5787510293917956,0.1561898903125,0.076704204,-0.0247862185066921,2.304172644155051,9,Bihar,Katihar
Bihar_Khagaria,0.2714865218149497,0.0409393953086398,-0.1102641765974112,0.0066506018953021,0.3745621830208333,0.975955833333316,0.2766837695339752,0.2661384101267435,-0.0678314128272176,0.0201216394343513,0.2304053610416666,0.0498983847263848,1.1789011458333365,0.1087142746665359,6.734654329215166,0.0384780685469009,-0.0787126710589896,0.0073089992821745,0.0215196806144691,1.3737290625000045,0.3175980719236643,0.8032281751587325,14.61122041666664,1.2246467991473532e-16,-1.0,79.23631916666676,43.54949916666675,2,0,2.6942688655910314,0.2316522016666667,0.6184612653589273,0.1441568219791667,0.08135245,-0.0259390405777336,2.190323848784951,9,Bihar,Khagaria
Bihar_Kishanganj,0.4557850749503511,0.0566032827839476,-0.106176551596339,0.0029982089588093,0.4051017147916666,0.5900107291666501,0.1090800724610426,0.5887841798253459,-0.0646893157936573,0.0213385740088847,0.2235834878124999,0.0561314622423262,1.0664187499999969,0.0856700510082638,4.685586214024725,0.0916508528385015,-0.0763951672039789,0.0173870370485461,0.054142903178259,1.122040208333317,0.2586247281808756,0.778585628216144,12.518373333333386,-0.8660254037844385,-0.5000000000000004,74.93386041666685,43.25653791666673,0,0,2.316336924944212,0.23654203125,0.5839077510981346,0.1815182269791666,0.10920015,-0.0111628370766713,2.274168094744823,8,Bihar,Kishanganj
Bihar_Lakhisarai,0.2374892242369241,0.0446054994989323,-0.1100715131421262,0.0078470063329643,0.3592678720833333,0.829086666666683,0.264901186676317,0.184754021175846,-0.0705384475380317,0.0196145440424938,0.2302170189583333,0.0452938159705092,0.6852975000000043,0.1230122149023935,3.514651018065614,0.0289439861516268,-0.081671876204685,0.0077643795957134,0.0165966164429924,0.8044829166666858,0.2824570192058566,0.8096112669939685,15.661788749999973,1.2246467991473532e-16,-1.0,79.54255333333339,41.54974250000009,3,0,3.0308784483286844,0.2308227133333333,0.6424808096388684,0.1290508531249999,0.28266603,-0.0788844009946881,2.087138461720307,9,Bihar,Lakhisarai
Bihar_Madhepura,0.3058088447287445,0.0408156042754389,-0.1109729966071123,0.0053275800908183,0.3837486109375,0.8236271875000085,0.1824950415527953,0.3314041410893996,-0.0655287170860294,0.02271211666545,0.2247380473958333,0.0507784513547733,1.303548749999976,0.1455582180316337,6.381262444733289,0.0533923312686964,-0.0731609457094842,0.0098297618422878,0.0311092228747826,1.409403750000024,0.3011575573176289,0.7878170532240785,13.703078333333336,1.2246467991473532e-16,-1.0,77.5986333333334,43.40752791666682,1,0,2.780624580910668,0.23168013125,0.6037289117060364,0.1590105635416666,0.0086899325,0.0254211959765434,2.0925233509603784,9,Bihar,Madhepura
Bihar_Madhubani,0.3254266470660998,0.0491376100511893,-0.1097395470230063,0.0059446187465384,0.3785512742708333,0.7510378124999875,0.2272883132828969,0.3533944085538126,-0.0630467745298421,0.0238445012432579,0.2175314109374999,0.0507073843660611,1.0870642708333236,0.1071131903323721,5.17151896360132,0.0491467508596674,-0.0662450848722073,0.0115403994469524,0.0287430993644769,1.267317187499998,0.3038071239331664,0.8088602336451876,14.25548541666666,0.4999999999999999,-0.8660254037844387,77.62397625000011,42.20039458333344,2,0,3.1110716423209057,0.2358050095833334,0.6229143199624457,0.1610198633333333,0.057291545,0.0524839944823188,2.021590889764372,9,Bihar,Madhubani
