location,tp_kharif_mean,tp_kharif_std,e_kharif_mean,e_kharif_std,swvl1_kharif_mean,soil_air_diff_kharif_mean,soil_air_diff_kharif_std,runoff_ratio_kharif_mean,e_rabi_mean,e_rabi_std,swvl1_rabi_mean,swvl1_rabi_std,soil_air_diff_rabi_mean,soil_air_diff_rabi_std,runoff_ratio_rabi_mean,tp_zaid_mean,e_zaid_mean,e_zaid_std,swvl1_zaid_std,soil_air_diff_zaid_mean,runoff_ratio_zaid_mean,tp_kharif_fraction,t2m_amplitude,t2m_peak_sin,t2m_peak_cos,GDD_kharif,GDD_rabi,heat_months_30C,heat_months_35C,humidity_variability,swvl1_amplitude,swvl1_stability,soil_moisture_seasonality,cvh,water_retention_index,humidity_stress_index
Maharashtra_Hingoli,0.22040079518531752,0.05471615682928012,-0.09630272756233647,0.01236584612867826,0.4065933848958333,0.911492187499988,0.5624255995356012,0.1863983789408793,-0.06701434432216037,0.023767693524816183,0.2755747020833333,0.03941870395126657,0.8862111458333715,0.12746818071206517,0.6530776499146133,0.0101570858499768,-0.053941941379283195,0.006792181142200002,0.007187541820026456,1.57071197916666,0.11278943471759897,0.8713363426358212,12.416282083333385,0.49999999999999994,-0.8660254037844387,69.49781875000014,53.83436916666665,3,0,5.396109908523735,0.20956172625,0.5154085974706362,0.1310186828125,0.23583023,-0.04531394620440632,1.9693706147066108
Maharashtra_Jalgaon,0.20060498637030824,0.05577631076904055,-0.0875582277464369,0.013224953208193368,0.40195107833333327,0.890923229166674,0.5893181248652138,0.17956613289805712,-0.0693797238030431,0.01697972415862939,0.28231599291666665,0.026709592597226734,0.657539895833338,0.043566107038575476,0.5364760299477107,0.004449823919318325,-0.0606236539842938,0.008868883814753653,0.010580657973513357,1.352983020833335,0.2053391671149311,0.9040511819371181,12.882367499999987,0.49999999999999994,-0.8660254037844387,71.68446125000003,52.42277375000015,3,0,4.923850894238801,0.21662062958333334,0.5389228721105518,0.11963508541666662,0.3054762,-0.16003441629291637,2.0378953815534033
Maharashtra_Jalna,0.20094516108899063,0.03763208346984854,-0.0915862112888134,0.01518573820324989,0.42384992999999993,0.958616354166665,0.5665771701685359,0.13626606072756584,-0.07012289436534037,0.020543232900171998,0.3053668628124999,0.032952934721844164,0.8258541666667014,0.060504718431854294,0.4829136764731919,0.007836445768589224,-0.051945326325949226,0.011899354991012873,0.009866170056481181,1.507995416666688,0.12731310555617567,0.8703108120857322,12.340152500000045,0.49999999999999994,-0.8660254037844387,67.68967041666679,51.12867041666664,2,0,5.445395621767488,0.20296444249999995,0.47885920967357476,0.11848306718750001,0.23644413,-0.0616218204513409,1.920676848480403
Maharashtra_Kolhapur,0.40547546743376484,0.12055940773006366,-0.08569778463182343,0.0036961794851225267,0.4705292754166666,0.784881458333345,0.1922448018144763,0.6243335546021845,-0.07126691902036927,0.01887181073168558,0.3217228369791666,0.061593837906854604,0.4750910416666727,0.055431930960520716,1.1330696895621273,0.026372692111397124,-0.06642337520073238,0.008808133141414591,0.022645298730826262,1.3515757291666688,0.6383225140312397,0.8491205690741779,5.063660416666664,0.8660254037844387,-0.4999999999999998,56.085124583333425,54.68159958333342,0,0,3.589373291460049,0.23368803499999996,0.4966492994363906,0.14880643843750002,0.6748539,-0.09213845989147473,1.847444073933991
Maharashtra_Latur,0.18855286152393086,0.03286183917524928,-0.09370347423585669,0.011242420130881448,0.4144944291666667,0.8548553124999785,0.4688205120670822,0.10819270146130056,-0.06445618220944489,0.021583598585148724,0.2929507358333333,0.04218368735602333,0.9500254166666622,0.1292296065038365,0.2763117658827539,0.0128765225492823,-0.0564697857665426,0.0073874728024423755,0.003697977911338538,1.485646250000002,0.058110729222495966,0.8321380155642741,11.218482083333356,0.49999999999999994,-0.8660254037844387,65.91593958333351,52.953941666666765,2,0,4.902595382298464,0.18632593125000008,0.4495257792115684,0.12154369333333337,0.28725284,-0.055414168589038915,2.076595853618171
Maharashtra_Mumbai Suburban,0.4328499874924697,0.0951448819173073,-0.10878978749436398,0.008125053319290013,0.22917940906249998,1.0056138541666542,0.2712748374498465,0.2809844516313886,-0.1052912630038917,0.004543284925737645,0.1144284963333333,0.035159170530924364,0.6591607291666577,0.20058856417873946,2.6627069148560767,0.007518827504496675,-0.09689156907552379,0.007184327380792889,0.002682151990266572,1.6054605208333612,2.1178796771450124,0.9371415411020027,6.0291641666666465,0.49999999999999994,-0.8660254037844387,69.78100333333344,63.745462500000144,0,0,1.9262975925722747,0.1659882074166667,0.7242719059957071,0.11475091272916668,0.44599405,0.04574451136074187,2.604474099193131
Maharashtra_Nagpur,0.28897714048798656,0.09375116532607188,-0.09699076420899161,0.008392766416072436,0.4251057273958333,0.7225585416666718,0.3885806534092562,0.3825336158452467,-0.06791357091545545,0.019891438622308622,0.28311394760416664,0.03588599682189261,0.5050153124999923,0.03341915100566146,0.9978804888962204,0.011909141141475173,-0.062238481070380575,0.004750109598618458,0.008965071901873812,0.8357503125000108,0.16875923446996788,0.900610582795298,14.48225291666671,0.49999999999999994,-0.8660254037844387,72.45140791666671,50.971287500000074,3,1,5.381508169190346,0.2264245341666667,0.5326311069806725,0.14199177979166666,0.4949132,-0.09043467585830778,1.8821334663763694
Maharashtra_Nanded,0.21282939189404707,0.050645195196202995,-0.0955889258887812,0.011511224515794652,0.37695385802083337,0.7693396874999934,0.44968085532825,0.17228707068026,-0.0649148868184662,0.022283618819134758,0.24501035354166661,0.046698959224132294,0.70147187500001,0.08571147386763497,0.4583278524231855,0.012076741414078475,-0.05410910459249855,0.006295431676816477,0.006394894680286423,1.2719583333333446,0.08375607759703284,0.8597501274245828,12.429975833333344,0.49999999999999994,-0.8660254037844387,71.20025875000016,55.21636916666671,3,0,4.968217804311416,0.21340238499999997,0.5661233608814947,0.13194350447916675,0.46418464,-0.03924196517751277,2.0889975149855657
Maharashtra_Nandurbar,0.23295316511090874,0.06845039008054177,-0.08788934974169621,0.01006415080420228,0.38295121760416667,0.9991123958333361,0.47452327466043753,0.3060767580451073,-0.07210674113230188,0.018548856632211022,0.24785349260416661,0.029902678396782227,0.3860860416666583,0.03224694336491362,0.9057609166273567,0.003741978556258725,-0.06810080497234586,0.005239710048608535,0.009903851529722067,1.1986165624999927,0.5225622147252602,0.9247363518108452,11.172566666666683,0.49999999999999994,-0.8660254037844387,68.6725345833334,52.78792458333345,2,0,4.241207849410746,0.2436826679166667,0.6363282233209835,0.13509772500000006,0.3957004800000001,-0.21153554940303188,2.054983572690557
Maharashtra_Nashik,0.23874441226507762,0.0489746776739567,-0.08132981722883405,0.009595588261268016,0.4091334133333333,1.0403924999999958,0.4848290615838271,0.3508973243524591,-0.06654616170271752,0.01702459577628013,0.2747973686458333,0.034978570386919254,0.6411809374999962,0.04423650778233697,1.1786383594862142,0.005039337891491175,-0.05104641985720558,0.008581147008167986,0.01007374148253233,1.6579140624999837,0.8014124614525396,0.8994030921223443,9.78769625000001,0.49999999999999994,-0.8660254037844387,61.77949333333345,49.51555083333341,1,0,4.5469002469177555,0.23533145041666662,0.5751948942506316,0.1343360446875,0.38977572,-0.100282069593563,1.9217816976222317
Maharashtra_Osmanabad,0.18929651562939392,0.023250283528386075,-0.09186742188952232,0.010346275830773995,0.39163107885416665,1.20255354166666,0.5946539809720365,0.13096362622071925,-0.06300271350968001,0.023045568368898792,0.245858188125,0.048890705349073506,1.5294459375000002,0.21752047791338264,0.581662733841233,0.012279807888641326,-0.04521261198290925,0.005247602933858561,0.0028665799551955166,2.6513250000000284,0.18965645871977427,0.8265525043630065,10.25574708333329,0.49999999999999994,-0.8660254037844387,64.9800600000001,54.970427500000085,2,0,5.24736106655991,0.218614485,0.5582153633966481,0.14577289072916666,0.06803188,-0.0046136000654312115,2.0267275034454517
Maharashtra_Palghar,0.41496607244092343,0.11747167158794226,-0.09423518913293559,0.0006175267338613554,0.4116793227083333,0.7755016666666705,0.2581895657487741,0.5271652106767166,-0.07890162475208237,0.015239262443641889,0.2607250825,0.04239492832268576,0.45657218750000084,0.058380695529752606,2.4340913123272854,0.005978102440056025,-0.066470570314171,0.004729931751540363,0.004870848044636923,1.228525833333336,1.4259901415025422,0.9397807158436982,7.138113333333365,0.49999999999999994,-0.8660254037844387,67.83360625000012,60.795527500000105,1,0,3.1510666258803712,0.22852661416666673,0.5551083126139258,0.1509542402083333,0.71741104,-0.06980812536031966,2.0656877866604506
Maharashtra_Parbhani,0.2002937478706977,0.044915025885729015,-0.09321497671165456,0.01266290340509266,0.41944365791666666,0.8117792708333411,0.47076079595719156,0.1389205787573762,-0.06683374844942584,0.018539388467601038,0.30456155343749997,0.035842397192202315,0.7752773958333279,0.05931383175852907,0.5596609671293398,0.009011066795654775,-0.06156374717193095,0.009159085886447597,0.008770901358354252,1.2003145833333377,0.1333699879649795,0.8628940028046033,12.272506249999992,0.49999999999999994,-0.8660254037844387,70.66845625000008,54.4254825000001,3,0,4.930865224679178,0.19270241458333337,0.4594238366613203,0.11488210447916669,0.39211056,-0.093658683944296,2.115363170936289
Maharashtra_Pune,0.2491667059681882,0.05015769453750591,-0.08094522162718924,0.006959945712271894,0.36433960385416664,1.2680240625000323,0.46699700086059986,0.39055105807707,-0.06402755617697638,0.018523901266279248,0.2214662209374999,0.049911039340777195,1.1374207291666636,0.10153900192201112,1.3531746607398285,0.009040415375511101,-0.043876645397782854,0.0050169189162050905,0.00563689982151802,2.6541937500000046,0.5227829155019011,0.8698466295702272,7.963435000000004,0.8660254037844387,-0.4999999999999998,60.30773000000005,52.031887083333345,0,0,4.185177300965497,0.23993843166666667,0.6585570965343265,0.14287338291666674,0.24010552,-0.04982868359365544,2.0206253397705822
Maharashtra_Raigad,0.5526148854551138,0.1506177870664368,-0.09265166532471378,0.0014373387978498938,0.39128414604166667,0.9365154166666798,0.21429573824839065,0.5729778098253075,-0.08273826288980968,0.013281176056405102,0.24972795822916663,0.04856489907455967,0.5178459374999846,0.07281330018237288,2.2911242552830773,0.01119022205864215,-0.07124910011164798,0.004065488504608782,0.007817489740551114,1.329643125000004,0.7897691411711533,0.924752229528177,6.0809854166666355,0.49999999999999994,-0.8660254037844387,64.15490000000005,58.933075833333476,0,0,2.7458295675244373,0.2165182325000001,0.553352939776261,0.14155618781250004,0.54372555,0.014293547974886855,2.0702639973127432
Maharashtra_Ratnagiri,0.6427088510002552,0.18404956769494876,-0.09371349382369457,0.0006773517341383458,0.42115310583333326,0.954486458333335,0.17465814873113142,0.6506334301691535,-0.08162049279902314,0.01449737270529321,0.2810960748958333,0.05828472912066606,0.5067338541666544,0.12485890249459625,2.0705700758396004,0.0182685840308126,-0.0711123597235806,0.006283184351829831,0.012406237837098719,1.3221746874999951,0.7173068580097616,0.9058770065194516,4.861040833333277,0.49999999999999994,-0.8660254037844387,62.928680833333374,60.991425833333494,0,0,2.6681247138827775,0.2130319741666667,0.505830234221214,0.14005703093749994,0.6752147699999999,0.0020085427111108944,2.0223531456856323
Maharashtra_Sangli,0.17158248840739052,0.02093353778450121,-0.08421405925764695,0.005318192748468736,0.3664595267708333,1.264186041666676,0.4528924061668499,0.16882438813329065,-0.05691250979907628,0.02194500095014358,0.23145515125,0.05696666455594235,1.529499583333319,0.20331262342597603,0.5086724747911565,0.014712306246066925,-0.03904332687852718,0.0018599554294923518,0.005572906352320287,3.19020604166667,0.32490350744924196,0.7745644558541314,7.530227499999967,0.8660254037844387,-0.4999999999999998,60.80721125000014,56.203352500000165,2,0,4.603195135720921,0.21534708833333327,0.5876422158564901,0.13500437552083333,0.15092242,0.017845541288412647,2.0416851714694055
Maharashtra_Satara,0.26209384303365363,0.056365133235592536,-0.0825372753897681,0.0046648722362803464,0.38920198020833335,1.0781741666666846,0.3894774488675839,0.44443869808994985,-0.06305725759496748,0.018559627269948364,0.24146914781249995,0.05826093012370352,0.9919832291666921,0.135547943556414,1.0981296730324641,0.014834715594548124,-0.04563206813266628,0.0021521209931658542,0.005454148796230056,2.5550020833333633,0.5524321929337797,0.8411727578364796,7.085798749999981,0.8660254037844387,-0.4999999999999998,57.61791875000006,51.758319166666695,0,0,4.092407897154344,0.23892866166666668,0.6138937462208495,0.1477328323958334,0.32216674,-0.05816775624629544,1.9856077577724462
Maharashtra_Sindhudurg,0.6447397615944889,0.1917617118359029,-0.09161604663434739,0.0013605369659342964,0.3923358745833333,0.8831072916666614,0.15495969721393837,0.6475878321450557,-0.08872771315024379,0.01183354086488084,0.25824762229166665,0.06419327934145379,0.4244689583333354,0.1552108378468072,1.682911755867065,0.02711201587749755,-0.07485830029812245,0.006700395383969907,0.016779187554258567,1.2796472916666772,0.7407122231469638,0.8832165118143113,3.84647874999996,0.49999999999999994,-0.8660254037844387,62.3082050000001,63.08477625000012,0,0,2.6813730583705464,0.2138462991666667,0.5450592541244788,0.13408825229166665,0.61722016,0.0028158086096992663,1.9588086170651278
Maharashtra_Solapur,0.15418229077962065,0.01423035295468847,-0.08706216691704557,0.0069065493140168,0.30999568349999995,1.6146982291666632,0.723480544389958,0.08987779858286915,-0.04694001417919928,0.022548138975524483,0.14845807161458327,0.05955128416241068,2.498439166666685,0.3276626993358198,0.5385252305123948,0.010723704445164576,-0.024898291777086825,0.002125024269449992,0.003950670983787186,4.5278392708333115,0.2674142606722474,0.7998698810589656,9.337455416666671,0.8660254037844387,-0.4999999999999998,67.62483500000013,60.08004333333338,3,0,5.37198731489511,0.2572449246666667,0.8298338924021397,0.16153761188541668,0.0032525991999999,0.08577524370410616,2.128334504856612
Maharashtra_Thane,0.4593999779996617,0.13177510102144274,-0.09023218834772696,0.0020970341168054687,0.41151597322916666,0.818815000000015,0.29246406759009275,0.5814231215693292,-0.08046551459725977,0.01808949312581616,0.23678398999999994,0.05470056271728967,0.3919841666666457,0.021721256683898918,3.3020762724696895,0.007882334319593625,-0.06916052532809155,0.0040043388331857,0.006851537712714496,1.353721145833319,1.8142671951051323,0.9287811708726267,7.19638875000004,0.49999999999999994,-0.8660254037844387,65.06559375000006,58.366500000000144,0,0,3.433451993687857,0.2719300720833334,0.6608007702580718,0.17473198322916672,0.563389,-0.06635088989209448,1.9414530575355877
Maharashtra_Wardha,0.27789870877434925,0.0863408164866279,-0.09822300810871328,0.008914054721695815,0.42166538083333327,0.7196376041666497,0.39852933654184564,0.3467373759468422,-0.06854634001138027,0.019953372694823616,0.2829385017708333,0.03780181145174412,0.44744208333331414,0.05227380159050423,1.0981444606880795,0.0105747937298522,-0.0633934068209782,0.005427176089501786,0.009526097739197867,0.8239767708333403,0.17791138367115658,0.9029346810797877,14.190509583333323,0.49999999999999994,-0.8660254037844387,73.13323750000012,53.049667083333475,3,1,5.41610842272607,0.22515867583333332,0.5339747725752453,0.13872687906249997,0.5189356,-0.09457076691776278,1.9003509680832373
Maharashtra_Washim,0.23092352318659923,0.05845303506980943,-0.09744341681410629,0.012534086664727481,0.4145899686458333,0.9265047916666589,0.5814388182564575,0.21321831324389093,-0.06495075822931531,0.025517508131176828,0.28018313760416663,0.03634715187705389,0.8129841666666522,0.13326574759817286,0.6716762561174684,0.010390095605230723,-0.04778924406249027,0.00590100979903568,0.007489053838296156,1.613220104166686,0.10527221627663265,0.8779964039052863,12.80028249999998,0.49999999999999994,-0.8660254037844387,69.40154208333342,52.82500958333344,3,0,5.752492794985883,0.2150769787500001,0.5187703394090831,0.13440683104166667,0.22331281,-0.012358580934979768,1.883294947565709
Maharashtra_Yavatmal,0.24828467986056538,0.06636916779082552,-0.10065086809239185,0.011200700447130247,0.4090066538541667,0.7888679166666748,0.481154967619599,0.255758320814058,-0.06769691227600552,0.023615336518705038,0.2718903667708333,0.04001072183892642,0.5549977083333317,0.09094256750606541,0.8561531470109436,0.0109752748954194,-0.05526753058620657,0.006083896832652606,0.007134215390872622,1.2307390625000068,0.1184211198881461,0.8864261539855015,13.588267916666666,0.49999999999999994,-0.8660254037844387,72.78485000000006,54.567480000000046,3,1,5.4690793412855285,0.21751985875000002,0.5318247434369558,0.1371162870833334,0.36800227,-0.05410987505848175,1.9311594747869203
Manipur_Bishnupur,0.24204360782459836,0.04957011517911896,-0.09277088596475848,0.0015843268620511016,0.41549494281249993,-0.02362406250000504,0.0407573014040627,0.44694859712311474,-0.06958232447383723,0.012717104855487752,0.31848958156249996,0.04353196228822672,-0.8368353124999857,0.42934655848230585,0.8126575445289305,0.08141502034762493,-0.08206094183697123,0.011983876592261161,0.040456823690063384,-0.6587284374999882,0.285325972422571,0.6543710328390844,10.2735029166667,-0.4999999999999997,-0.8660254037844388,56.62030958333344,29.56913708333343,0,0,1.3699715883313373,0.1875382829166667,0.451361168555298,0.09700536124999998,0.9364726,-0.10772845701081657,2.5274309939098725
Manipur_Chandel,0.3419194690165265,0.057644511657816234,-0.09294435910366387,0.0009297773835273848,0.43266977479166663,-0.46470218750000925,0.01514178117325543,0.5885871791156951,-0.0714821913825289,0.011057759371135175,0.3506267522916666,0.04486851525079111,-0.8206792708333523,0.220158292866352,1.0320009454465593,0.07743182257822423,-0.07597067201883564,0.010909645753164287,0.04441181330499516,-0.9264591666666746,0.3483467171143505,0.7068005591215476,10.400412083333322,1.2246467991473532e-16,-1.0,57.109760000000165,29.42520000000013,0,0,2.1640588706235016,0.21215930374999992,0.4903492596684296,0.0820430225,0.854153,-0.08552551306475892,1.774376692603711
Manipur_Churachandpur,0.2893226496477533,0.04493064325137113,-0.09398848358493213,0.001946025637430187,0.43599468125,-0.42182562499999676,0.01223724614387055,0.4969133381869617,-0.07183445775081045,0.01298364683801135,0.34432916031249994,0.04428351222384013,-1.0886560416666669,0.3628439013060376,0.8719162735154831,0.07580777964718277,-0.07392994305215922,0.011087900675824727,0.04169646666891524,-1.209277916666693,0.283125476159131,0.6937661557096187,10.239542083333333,-0.4999999999999997,-0.8660254037844388,55.62710875000005,28.80523916666675,0,0,1.789337273692301,0.19418959000000002,0.4453944012419074,0.09166552093750008,0.9410278,-0.07181626101237815,2.0917123344021333
Manipur_Imphal East,0.21968877806890905,0.050139826613274006,-0.08951211766301025,0.0023604685121691223,0.4047156151041667,0.2853098958333362,0.0801757535739222,0.3815031131298641,-0.06723671845732793,0.011840087443211867,0.2990162429166666,0.04463345262321447,-0.3894321875000202,0.325066523299707,0.7402302818940909,0.07382871493668586,-0.08120144965990514,0.01100098583887693,0.0355400456307945,-0.044948437500011096,0.27729395723259864,0.6589971411527962,10.733910000000037,-0.8660254037844385,-0.5000000000000004,54.885045833333436,26.25976125000011,0,0,1.4287247925470126,0.1945028620833334,0.48059144452153585,0.10569937218750008,0.30273438,-0.09527902578246938,2.641495299493308
Manipur_Imphal West,0.230738183890935,0.05186099161603503,-0.09170512111692605,0.0018940460226278706,0.4041634728125,0.1314883333333512,0.06150285666496719,0.42594479321159473,-0.06898895878960798,0.01234344032179782,0.3021412941666666,0.04333788990029069,-0.6292882291666757,0.36909147180190105,0.7699070069045759,0.08494959816666389,-0.08389747885181947,0.012060409320134887,0.03812422966276182,-0.35613489583333546,0.28898552929157856,0.6433506726091776,10.613896249999982,-0.8660254037844385,-0.5000000000000004,55.70856958333343,27.665225000000135,0,0,1.33976434267908,0.1838316366666667,0.45484475721523226,0.1020221786458334,0.28076783,-0.10792183397782407,2.6804963760684246
Manipur_Kakching,0.2595257492406138,0.04659503311544149,-0.0911244746069617,0.0015501355086937469,0.43159275374999995,-0.2819869791666747,0.025342699408570788,0.45501196224457696,-0.06884973964770318,0.01193033201575555,0.3409754205208333,0.04544323018114345,-0.846817083333292,0.31839816508054136,0.9222470940747187,0.07069541548266507,-0.0730517913895406,0.010295216155651418,0.04328865365984039,-0.7812538541666356,0.30775690214145796,0.6815776190031931,10.338972083333317,-0.4999999999999997,-0.8660254037844388,56.25291291666679,28.852475416666664,0,0,1.8291437442761158,0.20824192125000002,0.4824963335010581,0.09061733322916665,0.57597965,-0.0669948215852535,2.0214337179611146
Manipur_Kamjong,0.3385260915771747,0.0636530667011846,-0.08903439442171163,0.0015687573528941103,0.4147109940625,-0.21528124999996123,0.04173526136739563,0.6051882422447061,-0.06928385322559423,0.011349571913427985,0.31856031177083327,0.047595909738583006,-0.6010337499999991,0.16922021570695084,1.1071357718919994,0.08448415145937804,-0.07834309767349615,0.010627053861963252,0.04133078760112238,-0.6103062499999936,0.3243923437298265,0.7081885182294174,10.8949045833333,-0.4999999999999997,-0.8660254037844388,56.38244083333336,27.00808500000005,0,0,1.9456149601450148,0.20657462708333338,0.4981170743985655,0.09615068229166673,0.9559476,-0.10027813822311044,2.0228495314357797
Manipur_Kangpokpi,0.25332824861106923,0.055647302223756405,-0.091053716680714,0.001781766363754541,0.41061251447916663,0.07376697916667752,0.06077453613116055,0.5173247798311014,-0.06861471494873199,0.012689205906816832,0.3080575235416666,0.04223175155802973,-0.5916608333333215,0.27095090872192373,0.7796047240487569,0.11943245408891309,-0.08579426745321438,0.014277403582740248,0.040258571111375166,-0.3359749999999906,0.33368067274553675,0.604672927556074,11.001789166666697,-0.8660254037844385,-0.5000000000000004,51.953488750000076,22.894765833333338,0,0,1.3195118079613222,0.16197729875,0.39447725784845333,0.10255499093750003,0.6810913,-0.10322331137624252,2.6967908518768606
Manipur_Noney,0.3803201747505227,0.0699589868863125,-0.09972105940202398,0.0017261077773193525,0.41442335010416664,-0.3582747916666875,0.022897364322683213,0.6316163254339335,-0.07574547242741868,0.014261477933609188,0.3190484341666667,0.04056649717944514,-1.1507831250000038,0.35660639061989674,0.8640189851371309,0.10833708048926372,-0.08843162976457576,0.013479876742261592,0.040731074689175424,-1.2330233333333638,0.2750722571778489,0.6973239065975031,10.682712083333342,-0.8660254037844385,-0.5000000000000004,60.282947083333454,32.816350833333445,0,0,1.3062789826794077,0.16551928750000006,0.3993966253551984,0.09537491593749997,0.98217475,-0.1154783690590257,2.5529959990689965
Manipur_Pherzawl,0.3916620823535292,0.05549154558273626,-0.10413122926790183,0.0011223723207199523,0.4196788123958333,-0.4363804166666654,0.02058677051680462,0.610387719468385,-0.07853893819992655,0.01404256645331429,0.32682005291666666,0.043392104363384705,-1.2205797916666512,0.3966992509972763,0.9269418823057352,0.0940462779256089,-0.08937264190414368,0.013706729060724373,0.04297234847605267,-1.4447592708333445,0.2622300896457949,0.717661171566656,10.471900000000005,-0.4999999999999997,-0.8660254037844388,61.82523666666674,35.0112104166667,0,0,1.567106836968008,0.17808652499999997,0.4243400422893688,0.09285875947916666,0.9742846,-0.1088647742728574,2.228261865310115
Manipur_Senapati,0.37872586003989755,0.057045202568395736,-0.09601404576096673,0.0010168092476622855,0.4654169376041667,-0.2190431249999989,0.01686355071601148,0.7123515512068841,-0.0702813188933456,0.013417035745087498,0.372080591875,0.03993048219089172,-0.6311293750000004,0.1630496532076963,0.9340156742507107,0.18071807774443482,-0.09324377445348841,0.017910012536798633,0.04116987665148352,-0.5176440625000112,0.41367718655624774,0.6055503669112605,11.29026458333334,-0.8660254037844385,-0.5000000000000004,47.774068333333446,17.619037500000047,0,0,1.054325593336224,0.1298252975,0.2789440757534599,0.09333634572916671,0.94386727,-0.1273325110441783,2.8600824697047273
Manipur_Tamenglong,0.312440334634933,0.05741873938079313,-0.09907413926945682,0.001443898490367826,0.43222715999999994,-0.29259041666665553,0.018552881519435606,0.5857596521303022,-0.07391264077402102,0.01424433190011855,0.33251562541666657,0.04035181562687722,-0.8407756250000205,0.24441376062483386,0.8462894730803555,0.1304934513468651,-0.08825757101294578,0.015500648959326067,0.04281961949019037,-0.8708853124999791,0.3042462970017804,0.6325545362999807,11.08038666666664,-0.8660254037844385,-0.5000000000000004,57.3337508333334,28.590560000000096,0,0,1.2513481947103062,0.1520116866666666,0.3516939719074262,0.09971153458333337,0.99048674,-0.11466479344815173,2.6783970844350393
Manipur_Tengnoupal,0.3428997932739245,0.060570589643941894,-0.09381204251985753,0.0010093606323240804,0.41059500604166665,-0.4386217708333078,0.021258606874970273,0.5843196701376268,-0.07110738351063133,0.011240370764300001,0.31868261843749995,0.048206180761148694,-0.8186822916666898,0.2095179370326228,1.1051927531256875,0.076068664416482,-0.07778260003275733,0.010818195865170332,0.04547006108488245,-0.8947286458333394,0.3507180953038367,0.7193614549489891,10.785942083333339,1.2246467991473532e-16,-1.0,60.25563791666673,31.44211250000012,0,0,2.0462588881971255,0.22528684291666667,0.5486838359008314,0.0919123876041667,0.87964743,-0.09347857315409225,1.8177822292105492
Manipur_Thoubal,0.25175921715466143,0.052600060192695745,-0.09257094076989833,0.0015925015895871,0.39853843104166664,0.10835750000001099,0.053872591723220294,0.44852507086316334,-0.06963366211857637,0.011666113255669637,0.29760807458333327,0.04633834708845264,-0.5561455208333399,0.3535212403385577,0.8794133501913186,0.07058452365405771,-0.08329615536301074,0.011031053175629291,0.04037983978525827,-0.2866551041666696,0.2962949590656307,0.6833298231648617,10.476612499999987,-0.4999999999999997,-0.8660254037844388,57.33309791666676,29.417641250000088,0,0,1.4920329175586515,0.2105735529166668,0.528364485116999,0.10093035645833337,0.247818,-0.11486806167318597,2.3812265638200163
Manipur_Ukhrul,0.31479624639420456,0.05400656658837267,-0.08898490804616196,0.0022999232298767064,0.44372531687499994,0.14606135416667598,0.03948424516189891,0.5678096652528922,-0.0669065909460186,0.012295097633324644,0.338382258125,0.04594086011317531,-0.332609062500012,0.15261076007978633,0.9557599487751347,0.0945878806157906,-0.07690801178493217,0.01239995527216478,0.03859144750395836,-0.07628302083331562,0.3142039111497056,0.6868308996554974,10.771343750000028,-0.8660254037844385,-0.5000000000000004,48.02852916666677,18.88071416666679,0,0,1.6541990831180025,0.18200725458333333,0.4101800092569563,0.10534305874999994,0.88642055,-0.0757378863098116,2.3118841741605376
Meghalaya_East Garo Hills,0.35891349136363715,0.05115348742889431,-0.09457966038462462,0.0019910778466448306,0.48974964437499996,0.3023744791666729,0.05851302703614838,0.7170118149777679,-0.06751952549772482,0.017040357332617346,0.37942872729166666,0.04438980000932718,-0.10099916666665365,0.18999348178011505,1.1169041987273873,0.2555625225778233,-0.08926203091201985,0.019920778242395652,0.06025687936122854,0.1519537500000041,0.3576334207612543,0.5296636203473901,11.041499583333291,-0.8660254037844385,-0.5000000000000004,66.8202658333334,39.2332191666668,0,0,1.4379510815659797,0.150976385,0.30827257708919903,0.1103209170833333,0.9536689,-0.08795605448349803,2.588161528228009
Meghalaya_East Jaintia Hills,0.48397779585502576,0.11973480756988926,-0.09691554133314631,0.002785534974956058,0.49268305312499994,0.41170395833334794,0.013074696766268944,0.7926790039771371,-0.06936381722334765,0.015285561497094645,0.3718237842708333,0.04627986191102768,0.15637499999999704,0.08596400815863336,0.9529676292619671,0.21039691546078143,-0.085450285541204,0.017407663372087896,0.05631992896237946,0.30428781250000725,0.3670687236239598,0.639890030577121,10.649943749999977,-0.8660254037844385,-0.5000000000000004,59.57773166666675,32.939975416666755,0,0,1.2742560862698913,0.1672176404166666,0.3394020544364885,0.12085926885416665,0.8010267,-0.12550272241709337,2.6999005676526955
Meghalaya_East Khasi Hills,0.6930089212449578,0.17053797071074622,-0.08580311424399639,0.0017293494108197717,0.49652317166666665,0.2136168749999996,0.013695546298391023,0.8922062223340819,-0.06743260070531193,0.013134984411468613,0.37777388958333336,0.04592588079504709,0.2111740625000067,0.09974135904310245,1.0044266575808656,0.27263840503034464,-0.0901020041904605,0.016581770575662166,0.05539705790052964,0.22265208333331543,0.43234958250881483,0.6630780318995023,11.29956500000003,-0.8660254037844385,-0.5000000000000004,54.25673333333344,25.684232083333427,0,0,1.0669549641194553,0.15784657541666675,0.31790374432441326,0.1187492820833333,0.51424426,-0.12503424365919083,2.866963968920732
